OrderID,CustomerID,CustomerName,Age,Gender,City,State,Category,ProductName,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderDate,DeliveryDays,Rating,CustomerSatisfaction,TotalPrice,DiscountAmount,FinalPrice
ORD00576,CUST0028,Amy Taylor,33.0,Male,San Diego,CA,Home & Garden,Sofa,4,273.47,0,14.71,Debit Card,2024-03-18,8,5.0,Very Satisfied,1093.88,0.0,1108.5900000000001
ORD00577,CUST0220,Tom Martinez,33.0,Male,Philadelphia,IL,Books,Smartphone,2,335.18,25,4.23,Cash,2024-02-07,9,5.0,Very Satisfied,670.36,167.59,507.0
ORD00578,CUST0041,Mike Johnson,50.0,Male,Philadelphia,,Electronics,Jeans,5,394.15,25,2.91,Debit Card,2024-01-28,4,3.0,Dissatisfied,1970.75,492.6875,1480.9725
ORD00579,CUST0228,James Harris,21.0,Female,Los Angeles,AZ,Sports,Smartphone,3,203.46,0,6.33,PayPal,2024-04-09,9,5.0,,610.38,0.0,616.71
ORD00580,CUST0192,Chris Wilson,21.0,Female,New York,NY,Beauty,Headphones,1,326.56,0,19.52,Debit Card,2024-10-20,9,3.0,Very Satisfied,326.56,0.0,346.08
ORD00581,CUST0145,Amy Taylor,56.0,Male,Los Angeles,FL,Home & Garden,Headphones,3,83.8,10,5.14,Cash,2024-05-03,7,4.0,Very Satisfied,251.39999999999998,25.14,231.39999999999998
ORD00582,CUST0201,Amy Taylor,57.0,Female,Houston,GA,Beauty,Sofa,4,467.0,5,9.12,PayPal,2024-04-01,8,4.0,Neutral,1868.0,93.4,1783.7199999999998
ORD00583,CUST0212,Robert Garcia,34.0,Male,Los Angeles,FL,Books,Sofa,2,197.7,0,0.6,Cash,2024-09-11,3,5.0,Satisfied,395.4,0.0,396.0
ORD00584,CUST0220,David Brown,54.0,Male,New York,WA,Sports,Basketball,2,367.47,10,7.94,Debit Card,2024-04-06,5,3.0,Very Satisfied,734.94,73.49400000000001,669.3860000000001
ORD00585,CUST0240,Jessica White,56.0,Male,San Antonio,TX,Beauty,Headphones,5,19.97,0,11.43,Cash,2024-01-06,3,5.0,Very Dissatisfied,99.85,0.0,111.28
ORD00586,CUST0046,Chris Wilson,69.0,Female,San Diego,PA,Home & Garden,Headphones,2,110.54,15,19.06,PayPal,2024-06-17,7,4.0,Very Satisfied,221.08,33.162,206.978
ORD00587,CUST0035,James Harris,46.0,Other,Philadelphia,CA,Clothing,Shampoo,1,248.67,0,10.33,Debit Card,2024-09-27,6,,Satisfied,248.67,0.0,259.0
ORD00588,CUST0253,Jane Doe,69.0,Female,Houston,TX,Books,Lipstick,4,440.34,0,16.38,Debit Card,2024-04-17,11,5.0,Satisfied,1761.36,0.0,1777.74
ORD00589,CUST0082,Sarah Williams,53.0,Male,Philadelphia,CA,Clothing,Shampoo,3,268.36,0,10.94,Credit Card,2024-10-25,3,5.0,Satisfied,805.08,0.0,816.0200000000001
ORD00590,CUST0256,Jane Doe,55.0,Female,Chicago,GA,Electronics,Laptop,4,465.64,25,0.82,Credit Card,2024-02-16,9,5.0,Very Satisfied,1862.56,465.64,1397.74
ORD00591,CUST0197,Jessica White,56.0,Male,San Diego,AZ,Clothing,Lamp,2,247.06,10,6.3,Cash,2024-04-08,12,5.0,Neutral,494.12,49.412000000000006,451.008
ORD00592,CUST0010,William Moore,67.0,Female,San Jose,FL,Clothing,Shampoo,3,250.32,15,11.51,Credit Card,2024-01-14,1,5.0,Very Dissatisfied,750.96,112.644,649.826
ORD00593,CUST0286,William Moore,54.0,Female,Los Angeles,NY,Toys,Novel,5,68.68,0,19.01,Credit Card,2024-07-12,10,4.0,Satisfied,343.40000000000003,0.0,362.41
ORD00594,CUST0242,Jennifer Lee,69.0,Male,Phoenix,GA,Books,Smartphone,4,403.3,0,17.18,Credit Card,2024-06-05,3,3.0,Satisfied,1613.2,0.0,1630.38
ORD00595,CUST0251,Chris Wilson,52.0,Female,New York,GA,Electronics,T-Shirt,3,131.01,0,4.57,Credit Card,2024-06-02,11,5.0,Very Satisfied,393.03,0.0,397.59999999999997
ORD00596,CUST0005,Jane Doe,24.0,Female,Philadelphia,FL,Clothing,Basketball,3,450.81,5,4.4,PayPal,2024-04-24,10,4.0,Dissatisfied,1352.43,67.62150000000001,1289.2085000000002
ORD00597,CUST0119,William Moore,44.0,Male,Los Angeles,GA,Food,Lamp,3,456.3,5,4.02,PayPal,2024-09-14,11,4.0,Very Dissatisfied,1368.9,68.44500000000001,1304.4750000000001
ORD00598,CUST0289,Jessica White,45.0,Female,Houston,PA,Sports,Novel,1,472.22,10,18.45,Credit Card,2024-05-24,7,4.0,Neutral,472.22,47.22200000000001,443.44800000000004
ORD00599,CUST0065,Robert Garcia,39.0,Male,Philadelphia,PA,Home & Garden,Laptop,4,264.91,0,17.05,Cash,2024-10-17,3,4.0,Satisfied,1059.64,0.0,1076.69
ORD00600,CUST0146,John Smith,31.0,Female,San Jose,OH,Clothing,T-Shirt,3,341.78,20,15.5,PayPal,2024-01-10,14,5.0,Very Dissatisfied,1025.34,205.06799999999998,835.7719999999999
ORD00601,CUST0224,Tom Martinez,24.0,Female,San Diego,OH,Electronics,Sofa,4,391.47,0,7.85,Credit Card,2024-08-01,3,2.0,Very Satisfied,1565.88,0.0,1573.73
ORD00602,CUST0239,John Smith,54.0,Female,San Diego,PA,Clothing,Headphones,3,74.2,25,10.09,PayPal,2024-08-20,2,,Satisfied,222.60000000000002,55.650000000000006,177.04000000000002
ORD00603,CUST0177,Lisa Anderson,39.0,Female,Philadelphia,IL,Home & Garden,Jeans,5,304.47,0,9.29,Debit Card,2024-06-19,9,5.0,Satisfied,1522.3500000000001,0.0,1531.64
ORD00604,CUST0267,James Harris,22.0,Female,Houston,AZ,Electronics,Basketball,5,26.81,5,5.07,PayPal,2024-01-21,11,5.0,Satisfied,134.04999999999998,6.7025,132.4175
ORD00605,CUST0282,Jane Doe,19.0,Male,San Diego,CA,Books,Cookbook,5,253.81,0,10.1,PayPal,2024-01-15,4,4.0,Neutral,1269.05,0.0,1279.1499999999999
ORD00606,CUST0063,Jennifer Lee,44.0,Female,San Diego,AZ,Electronics,Doll,2,85.87,5,0.61,Cash,2024-05-05,10,4.0,Neutral,171.74,8.587000000000002,163.76300000000003
ORD00607,CUST0217,Lisa Anderson,38.0,Male,San Jose,WA,Books,Shampoo,3,99.63,5,2.64,PayPal,2024-12-06,13,,Very Satisfied,298.89,14.9445,286.58549999999997
ORD00608,CUST0283,William Moore,55.0,Female,New York,GA,Electronics,Headphones,2,188.87,5,17.73,Cash,2024-12-06,6,5.0,Very Satisfied,377.74,18.887,376.583
ORD00609,CUST0177,Mike Johnson,32.0,Male,Houston,NY,Food,Jeans,4,221.89,5,15.03,Debit Card,2024-07-31,2,5.0,Very Satisfied,887.56,44.378,858.2119999999999
ORD00610,CUST0098,Emily Davis,38.0,Male,Houston,GA,Beauty,Novel,2,315.35,10,8.46,Credit Card,2024-07-06,9,4.0,Satisfied,630.7,63.07000000000001,576.09
ORD00611,CUST0105,Mike Johnson,27.0,Female,San Antonio,AZ,Home & Garden,Sofa,4,46.47,10,10.34,Cash,2024-06-20,7,5.0,Very Satisfied,185.88,18.588,177.632
ORD00612,CUST0099,Jessica White,40.0,Male,San Antonio,PA,Home & Garden,T-Shirt,4,256.81,15,7.4,PayPal,2024-09-03,10,5.0,Very Satisfied,1027.24,154.08599999999998,880.554
ORD00613,CUST0006,Chris Wilson,56.0,Female,San Diego,FL,Electronics,Novel,4,99.49,0,14.82,PayPal,2024-01-05,5,4.0,Neutral,397.96,0.0,412.78
ORD00614,CUST0197,Amy Taylor,22.0,Male,Phoenix,WA,Beauty,Doll,2,291.25,10,15.68,Cash,2024-08-18,7,5.0,Dissatisfied,582.5,58.25,539.93
ORD00615,CUST0133,Tom Martinez,18.0,Male,San Antonio,PA,Clothing,Headphones,3,322.33,5,15.27,Debit Card,2024-07-19,14,5.0,Very Dissatisfied,966.99,48.349500000000006,933.9105
ORD00616,CUST0259,Jane Doe,30.0,Female,San Diego,AZ,Home & Garden,Headphones,2,282.79,0,14.45,Credit Card,2024-05-28,4,5.0,Very Dissatisfied,565.58,0.0,580.0300000000001
ORD00617,CUST0023,James Harris,38.0,Male,Dallas,FL,Food,T-Shirt,3,371.76,5,4.09,PayPal,2024-03-12,13,4.0,Neutral,1115.28,55.764,1063.606
ORD00618,CUST0053,Jennifer Lee,43.0,Male,Chicago,NY,Books,Cookbook,3,174.45,0,6.76,Debit Card,2024-08-13,10,5.0,Very Satisfied,523.3499999999999,0.0,530.1099999999999
ORD00619,CUST0165,Jennifer Lee,67.0,Female,Chicago,AZ,Books,Jeans,4,384.9,0,9.4,Credit Card,2024-03-14,13,,Dissatisfied,1539.6,0.0,1549.0
ORD00620,CUST0202,James Harris,62.0,Male,Houston,CA,Sports,Novel,2,222.06,0,6.62,Credit Card,2024-11-02,7,5.0,Satisfied,444.12,0.0,450.74
ORD00621,CUST0083,Jessica White,38.0,Female,Phoenix,TX,Toys,Sofa,3,247.25,0,15.1,PayPal,2024-06-17,2,5.0,Neutral,741.75,0.0,756.85
ORD00622,CUST0145,David Brown,35.0,Male,San Jose,,Beauty,Headphones,5,327.57,10,6.59,Cash,2024-09-05,7,5.0,Satisfied,1637.85,163.785,1480.6549999999997
ORD00623,CUST0085,William Moore,54.0,Male,New York,AZ,Toys,Coffee,3,19.0,10,2.76,PayPal,2024-10-06,4,5.0,Neutral,57.0,5.7,54.059999999999995
ORD00624,CUST0078,Emily Davis,62.0,Female,San Antonio,PA,Toys,Novel,5,330.46,25,7.98,PayPal,2024-05-31,4,5.0,Satisfied,1652.3,413.075,1247.205
ORD00625,CUST0001,Sarah Williams,49.0,Male,Dallas,CA,Books,Lipstick,2,313.11,10,19.6,PayPal,2024-08-11,1,4.0,Very Satisfied,626.22,62.62200000000001,583.1980000000001
ORD00626,CUST0051,Sarah Williams,53.0,Male,San Diego,IL,Food,Cookbook,2,161.83,0,4.52,Debit Card,2024-08-12,12,4.0,Satisfied,323.66,0.0,328.18
ORD00627,CUST0173,Sarah Williams,34.0,Male,Phoenix,FL,Food,Novel,2,52.04,15,12.24,Cash,2024-02-07,3,4.0,Very Satisfied,104.08,15.611999999999998,100.708
ORD00628,CUST0205,Jane Doe,52.0,Male,Houston,CA,Sports,Shampoo,3,54.56,15,8.66,Debit Card,2024-02-13,5,2.0,Very Dissatisfied,163.68,24.552,147.788
ORD00629,CUST0260,Sarah Williams,66.0,Female,San Antonio,PA,Toys,T-Shirt,1,462.38,5,1.42,PayPal,2024-07-03,5,4.0,Satisfied,462.38,23.119,440.681
ORD00630,CUST0288,Robert Garcia,28.0,Male,Phoenix,AZ,Toys,Chocolate,3,347.75,5,9.76,Cash,2024-08-28,2,3.0,Satisfied,1043.25,52.1625,1000.8475
ORD00631,CUST0034,John Smith,38.0,Female,San Antonio,GA,Electronics,Chocolate,3,72.28,25,14.04,Credit Card,2024-11-26,4,5.0,Dissatisfied,216.84,54.21,176.67
ORD00632,CUST0095,Jennifer Lee,69.0,Female,New York,NY,Electronics,Shampoo,4,184.79,5,10.26,Cash,2024-12-16,1,4.0,Satisfied,739.16,36.958,712.462
ORD00633,CUST0072,Emily Davis,43.0,Male,New York,GA,Electronics,Doll,4,300.32,20,17.44,PayPal,2024-07-28,9,3.0,Very Satisfied,1201.28,240.256,978.464
ORD00634,CUST0039,John Smith,21.0,Female,San Jose,TX,Clothing,Sofa,3,419.43,0,5.78,Cash,2024-01-23,1,3.0,Very Satisfied,1258.29,0.0,1264.07
ORD00635,CUST0154,Amy Taylor,51.0,Male,Chicago,CA,Toys,Laptop,5,31.39,0,1.72,Credit Card,2024-05-03,6,5.0,Satisfied,156.95,0.0,158.67
ORD00636,CUST0250,Emily Davis,69.0,Other,Los Angeles,TX,Food,T-Shirt,4,125.95,5,18.73,Credit Card,2024-03-26,7,1.0,Dissatisfied,503.8,25.19,497.34000000000003
ORD00637,CUST0162,John Smith,65.0,Male,Los Angeles,NY,Food,Novel,3,445.98,5,7.56,Cash,2024-02-12,3,4.0,Neutral,1337.94,66.897,1278.603
ORD00638,CUST0118,Emily Davis,35.0,Female,San Antonio,CA,Clothing,Laptop,1,14.49,15,11.53,Credit Card,2024-02-09,12,3.0,Very Dissatisfied,14.49,2.1734999999999998,23.8465
ORD00639,CUST0259,Amy Taylor,57.0,Female,San Jose,OH,Food,Headphones,5,108.69,25,15.84,Debit Card,2024-10-29,1,5.0,Very Satisfied,543.45,135.8625,423.4275
ORD00640,CUST0268,Lisa Anderson,52.0,Male,Los Angeles,PA,Sports,Laptop,2,479.92,0,6.49,Cash,2024-06-17,7,,Very Satisfied,959.84,0.0,966.33
ORD00641,CUST0054,Robert Garcia,58.0,Female,Houston,CA,Beauty,Cookbook,3,310.57,0,14.32,Credit Card,2024-06-23,3,,Very Satisfied,931.71,0.0,946.0300000000001
ORD00642,CUST0236,Jane Doe,46.0,Female,Los Angeles,PA,Books,Smartphone,3,138.22,15,2.71,Credit Card,2024-01-20,13,4.0,Neutral,414.65999999999997,62.19899999999999,355.17099999999994
ORD00643,CUST0222,Jane Doe,69.0,Male,Philadelphia,GA,Toys,Cookbook,5,42.83,10,5.83,Cash,2024-04-18,10,5.0,Very Satisfied,214.14999999999998,21.415,198.565
ORD00644,CUST0251,Jessica White,46.0,Male,San Diego,WA,Food,Shampoo,4,23.81,0,2.89,Debit Card,2024-07-11,12,5.0,Very Satisfied,95.24,0.0,98.13
ORD00645,CUST0112,James Harris,55.0,Female,San Jose,FL,Books,T-Shirt,4,129.93,5,16.22,Cash,2024-08-31,12,4.0,Satisfied,519.72,25.986000000000004,509.95400000000006
ORD00646,CUST0255,William Moore,59.0,Female,Houston,WA,Food,Smartphone,4,441.93,10,4.45,Credit Card,2024-11-19,6,4.0,Satisfied,1767.72,176.77200000000002,1595.3980000000001
ORD00647,CUST0207,Jennifer Lee,38.0,Other,Phoenix,AZ,Beauty,T-Shirt,2,213.8,10,14.35,Cash,2024-10-06,13,2.0,Neutral,427.6,42.760000000000005,399.19000000000005
ORD00648,CUST0229,Sarah Williams,59.0,Female,Houston,FL,Electronics,Lipstick,5,362.96,5,18.87,Credit Card,2024-08-15,12,5.0,Satisfied,1814.8,90.74000000000001,1742.9299999999998
ORD00649,CUST0066,Robert Garcia,30.0,Female,Chicago,FL,Toys,Doll,5,459.96,0,10.56,PayPal,2024-02-05,14,4.0,Satisfied,2299.7999999999997,0.0,2310.3599999999997
ORD00650,CUST0075,Mike Johnson,66.0,Female,Phoenix,IL,Home & Garden,Doll,4,209.94,25,10.8,Cash,2024-02-14,6,4.0,Satisfied,839.76,209.94,640.6199999999999
ORD00651,CUST0103,Sarah Williams,58.0,Male,Dallas,FL,Clothing,Basketball,4,103.73,10,9.22,Cash,2024-01-28,14,4.0,Dissatisfied,414.92,41.492000000000004,382.648
ORD00652,CUST0192,William Moore,34.0,Male,San Diego,NY,Clothing,Sofa,1,263.39,5,6.52,Credit Card,2024-06-02,12,5.0,Satisfied,263.39,13.1695,256.7405
ORD00653,CUST0252,Jennifer Lee,26.0,Female,San Diego,WA,Toys,Coffee,1,454.96,0,9.51,Credit Card,2024-01-23,4,5.0,Very Satisfied,454.96,0.0,464.46999999999997
ORD00654,CUST0226,Chris Wilson,58.0,Female,San Diego,GA,Beauty,Doll,3,404.14,10,12.06,Credit Card,2024-07-25,12,5.0,Very Satisfied,1212.42,121.24200000000002,1103.238
ORD00655,CUST0294,William Moore,18.0,Male,San Diego,PA,Electronics,Lamp,3,42.26,0,19.72,Credit Card,2024-03-31,11,5.0,Very Satisfied,126.78,0.0,146.5
ORD00656,CUST0098,Robert Garcia,19.0,Male,San Antonio,AZ,Clothing,Headphones,5,349.36,0,18.76,Cash,2024-12-24,6,4.0,Dissatisfied,1746.8000000000002,0.0,1765.5600000000002
ORD00657,CUST0286,John Smith,65.0,Female,San Diego,FL,Electronics,Headphones,5,290.23,5,17.24,Credit Card,2024-02-07,11,3.0,Very Satisfied,1451.15,72.5575,1395.8325000000002
ORD00658,CUST0249,Emily Davis,46.0,Female,San Diego,AZ,Sports,Lipstick,2,454.66,0,17.78,Cash,2024-08-15,10,4.0,Dissatisfied,909.32,0.0,927.1
ORD00659,CUST0166,James Harris,50.0,Male,San Diego,GA,Books,Basketball,2,70.02,10,9.36,Debit Card,2024-07-20,4,,Very Satisfied,140.04,14.004,135.396
ORD00660,CUST0030,James Harris,27.0,Male,San Jose,AZ,Beauty,Lipstick,1,271.68,0,13.15,Cash,2024-12-15,13,,Dissatisfied,271.68,0.0,284.83
ORD00661,CUST0247,Mike Johnson,67.0,Male,San Antonio,GA,Home & Garden,Novel,3,440.94,10,17.9,Credit Card,2024-11-04,8,5.0,Neutral,1322.82,132.282,1208.438
ORD00662,CUST0106,Robert Garcia,57.0,Male,New York,FL,Books,Jeans,1,210.91,0,7.86,Credit Card,2024-09-10,9,4.0,Satisfied,210.91,0.0,218.77
ORD00663,CUST0051,Amy Taylor,38.0,Male,Houston,GA,Books,T-Shirt,1,246.18,0,19.24,Debit Card,2024-02-07,2,3.0,Neutral,246.18,0.0,265.42
ORD00664,CUST0081,Chris Wilson,45.0,Male,Houston,FL,Sports,Lamp,3,44.53,0,8.32,Cash,2024-08-08,7,4.0,Very Satisfied,133.59,0.0,141.91
ORD00665,CUST0133,Amy Taylor,28.0,Female,Phoenix,IL,Clothing,Lamp,2,146.29,20,12.02,Debit Card,2024-07-05,9,5.0,Satisfied,292.58,58.516,246.084
ORD00666,CUST0285,Jane Doe,51.0,Male,San Jose,IL,Home & Garden,Shampoo,3,169.01,15,14.2,Cash,2024-02-12,9,5.0,Very Satisfied,507.03,76.05449999999999,445.1755
ORD00667,CUST0138,Jessica White,25.0,Female,Philadelphia,GA,Clothing,Cookbook,4,473.11,0,19.01,Credit Card,2024-12-24,12,5.0,Satisfied,1892.44,0.0,1911.45
ORD00668,CUST0184,Jane Doe,39.0,Female,Houston,IL,Toys,Cookbook,4,148.51,10,4.89,Cash,2024-04-23,5,5.0,Neutral,594.04,59.403999999999996,539.526
ORD00669,CUST0273,William Moore,25.0,Male,Los Angeles,PA,Books,Jeans,4,235.83,10,14.92,Credit Card,2024-09-16,1,3.0,Very Satisfied,943.32,94.33200000000001,863.908
ORD00670,CUST0069,Sarah Williams,66.0,Female,Philadelphia,PA,Toys,Shampoo,5,338.94,25,10.42,Credit Card,2024-01-05,6,3.0,Neutral,1694.7,423.675,1281.4450000000002
ORD00671,CUST0034,John Smith,32.0,Male,San Diego,IL,Electronics,Lipstick,2,89.47,0,5.37,PayPal,2024-03-08,8,2.0,Satisfied,178.94,0.0,184.31
ORD00672,CUST0262,Mike Johnson,34.0,Female,San Diego,IL,Books,Shampoo,2,248.36,10,15.53,PayPal,2024-08-15,1,5.0,Satisfied,496.72,49.672000000000004,462.578
ORD00673,CUST0053,William Moore,40.0,Male,San Antonio,,Clothing,Novel,5,371.88,0,11.04,Cash,2024-05-02,2,4.0,Very Dissatisfied,1859.4,0.0,1870.44
ORD00674,CUST0205,Tom Martinez,41.0,Female,Philadelphia,OH,Books,Basketball,1,434.76,0,13.22,Credit Card,2024-06-21,13,5.0,Neutral,434.76,0.0,447.98
ORD00675,CUST0126,Chris Wilson,62.0,Female,Los Angeles,FL,Electronics,Laptop,4,316.87,25,6.46,Debit Card,2024-12-01,13,5.0,Satisfied,1267.48,316.87,957.07
ORD00676,CUST0235,James Harris,36.0,Male,San Antonio,GA,Sports,Cookbook,4,337.84,5,9.63,Credit Card,2024-06-01,1,4.0,Neutral,1351.36,67.568,1293.422
ORD00677,CUST0043,Chris Wilson,22.0,Male,Phoenix,TX,Toys,Novel,1,71.88,0,12.35,Debit Card,2024-09-23,5,3.0,Dissatisfied,71.88,0.0,84.22999999999999
ORD00678,CUST0240,William Moore,49.0,Female,Philadelphia,TX,Food,Sofa,3,473.43,0,8.1,Cash,2024-06-05,2,3.0,Very Satisfied,1420.29,0.0,1428.3899999999999
ORD00679,CUST0111,William Moore,61.0,Female,San Jose,IL,Toys,Shampoo,3,74.96,10,3.97,Cash,2024-06-10,10,5.0,Satisfied,224.88,22.488,206.362
ORD00680,CUST0249,Robert Garcia,18.0,Male,San Diego,AZ,Clothing,Headphones,2,389.59,10,19.23,Debit Card,2024-08-01,10,4.0,Satisfied,779.18,77.918,720.492
ORD00681,CUST0151,Sarah Williams,40.0,Female,San Diego,IL,Books,Headphones,5,139.76,0,10.23,Debit Card,2024-01-26,14,4.0,Very Satisfied,698.8,0.0,709.03
ORD00682,CUST0183,Jane Doe,54.0,Male,Chicago,OH,Clothing,Novel,2,467.46,25,14.68,Credit Card,2024-10-18,4,5.0,Very Satisfied,934.92,233.73,715.8699999999999
ORD00683,CUST0095,James Harris,25.0,Female,San Antonio,FL,Sports,Jeans,3,362.78,0,8.22,Cash,2024-07-07,1,5.0,Very Satisfied,1088.34,0.0,1096.56
ORD00684,CUST0008,Jessica White,30.0,Male,New York,IL,Books,Basketball,1,379.37,0,7.1,Credit Card,2024-05-01,7,4.0,Satisfied,379.37,0.0,386.47
ORD00685,CUST0184,Sarah Williams,25.0,Female,New York,WA,Food,Doll,2,117.34,20,8.14,Debit Card,2024-08-17,8,5.0,Dissatisfied,234.68,46.93600000000001,195.88400000000001
ORD00686,CUST0281,Emily Davis,40.0,Male,San Antonio,AZ,Books,Chocolate,4,227.09,0,8.18,PayPal,2024-02-28,5,5.0,Neutral,908.36,0.0,916.54
ORD00687,CUST0195,Robert Garcia,60.0,Male,San Jose,WA,Food,Lamp,4,312.73,0,10.88,PayPal,2024-04-05,2,5.0,Satisfied,1250.92,0.0,1261.8000000000002
ORD00688,CUST0195,Robert Garcia,18.0,Male,Dallas,FL,Clothing,Jeans,1,387.29,5,10.87,PayPal,2024-09-18,8,4.0,Very Satisfied,387.29,19.364500000000003,378.7955
ORD00689,CUST0155,Mike Johnson,62.0,Male,San Antonio,FL,Clothing,Novel,3,60.94,15,9.94,Debit Card,2024-12-19,1,4.0,Very Satisfied,182.82,27.423,165.337
ORD00690,CUST0093,John Smith,68.0,Female,San Jose,PA,Electronics,Basketball,4,481.56,0,2.7,Credit Card,2024-11-07,7,5.0,Satisfied,1926.24,0.0,1928.94
ORD00691,CUST0160,Jessica White,41.0,Male,Phoenix,CA,Beauty,Basketball,4,446.21,20,9.92,Cash,2024-05-15,1,4.0,Satisfied,1784.84,356.968,1437.792
ORD00692,CUST0061,Jennifer Lee,52.0,Female,San Diego,WA,Beauty,T-Shirt,5,142.47,10,3.38,Debit Card,2024-12-15,12,5.0,Very Satisfied,712.35,71.235,644.495
ORD00693,CUST0122,Lisa Anderson,41.0,Male,Los Angeles,PA,Sports,Smartphone,2,,0,2.52,PayPal,2024-10-09,6,5.0,Satisfied,826.3,0.0,828.8199999999999
ORD00694,CUST0051,Jennifer Lee,34.0,Male,Dallas,OH,Beauty,Headphones,3,263.98,10,18.65,Credit Card,2024-04-29,13,5.0,Dissatisfied,791.94,79.19400000000002,731.3960000000001
ORD00695,CUST0277,William Moore,22.0,Male,Philadelphia,NY,Electronics,Novel,2,236.29,0,12.1,Cash,2024-01-25,6,4.0,Neutral,472.58,0.0,484.68
ORD00696,CUST0005,David Brown,37.0,Male,Dallas,AZ,Toys,Coffee,3,164.07,5,13.19,Cash,2024-12-07,5,3.0,Neutral,492.21,24.610500000000002,480.7895
ORD00697,CUST0092,James Harris,38.0,Male,Los Angeles,NY,Food,Doll,4,294.67,10,8.04,Debit Card,2024-05-25,2,4.0,Neutral,1178.68,117.86800000000001,1068.852
ORD00698,CUST0170,David Brown,57.0,Male,Chicago,GA,Books,Shampoo,5,367.65,25,18.18,Debit Card,2024-01-12,2,5.0,Very Satisfied,1838.25,459.5625,1396.8675
ORD00699,CUST0022,Robert Garcia,48.0,Female,San Diego,OH,Clothing,Lamp,2,211.36,0,12.76,Cash,2024-03-27,9,4.0,Very Satisfied,422.72,0.0,435.48
ORD00700,CUST0001,Sarah Williams,63.0,Male,New York,OH,Books,Shampoo,4,318.32,5,15.38,Cash,2024-04-18,5,3.0,Neutral,1273.28,63.664,1224.996
ORD00701,CUST0133,Emily Davis,53.0,Female,San Jose,,Books,Smartphone,3,352.66,5,7.37,PayPal,2024-12-10,5,3.0,Neutral,1057.98,52.899,1012.451
ORD00702,CUST0233,Mike Johnson,28.0,Female,San Antonio,WA,Home & Garden,Sofa,2,358.45,0,19.2,Cash,2024-09-22,7,4.0,Satisfied,716.9,0.0,736.1
ORD00703,CUST0012,Tom Martinez,69.0,Male,San Antonio,CA,Toys,Cookbook,2,35.46,0,16.41,Debit Card,2024-08-09,6,3.0,Very Satisfied,70.92,0.0,87.33
ORD00704,CUST0046,David Brown,32.0,Male,New York,WA,Home & Garden,Coffee,4,431.28,0,17.08,Credit Card,2024-03-14,2,3.0,Satisfied,1725.12,0.0,1742.1999999999998
ORD00705,CUST0034,Mike Johnson,36.0,Other,Dallas,NY,Beauty,T-Shirt,2,234.54,10,3.44,PayPal,2024-11-28,11,5.0,Very Satisfied,469.08,46.908,425.61199999999997
ORD00706,CUST0078,Robert Garcia,24.0,Female,San Diego,GA,Books,Cookbook,5,138.58,5,5.42,PayPal,2024-11-05,1,1.0,Very Satisfied,692.9000000000001,34.645,663.6750000000001
ORD00707,CUST0218,John Smith,68.0,Female,Houston,WA,Food,Smartphone,5,128.46,0,5.71,Cash,2024-04-11,5,3.0,Very Satisfied,642.3000000000001,0.0,648.0100000000001
ORD00708,CUST0073,Amy Taylor,45.0,Male,San Jose,TX,Clothing,Smartphone,4,246.68,15,5.42,Credit Card,2024-05-16,4,5.0,Satisfied,986.72,148.008,844.132
ORD00709,CUST0282,Jennifer Lee,68.0,Female,Phoenix,WA,Food,Cookbook,3,,15,17.11,PayPal,2024-07-09,12,5.0,Very Satisfied,1333.65,200.0475,1150.7124999999999
ORD00710,CUST0249,Emily Davis,60.0,Female,Los Angeles,FL,Books,Lipstick,4,195.39,5,0.64,Debit Card,2024-05-21,3,4.0,Very Satisfied,781.56,39.078,743.122
ORD00711,CUST0047,James Harris,22.0,Female,Dallas,PA,Toys,Lamp,5,377.37,0,1.52,Cash,2024-12-22,2,3.0,Neutral,1886.85,0.0,1888.37
ORD00712,CUST0121,Jane Doe,22.0,Other,Philadelphia,AZ,Food,Lamp,1,57.44,10,5.48,Debit Card,2024-03-13,10,5.0,Satisfied,57.44,5.744,57.176
ORD00713,CUST0214,William Moore,47.0,Male,Chicago,WA,Home & Garden,Laptop,1,243.27,0,4.0,Cash,2024-11-23,2,4.0,Satisfied,243.27,0.0,247.27
ORD00714,CUST0239,Mike Johnson,49.0,Male,San Antonio,CA,Clothing,Shampoo,2,495.93,0,4.64,PayPal,2024-06-15,14,2.0,Satisfied,991.86,0.0,996.5
ORD00715,CUST0056,John Smith,25.0,Female,Dallas,CA,Books,Doll,2,387.51,10,15.96,Cash,2024-06-16,4,3.0,Very Dissatisfied,775.02,77.50200000000001,713.4780000000001
ORD00716,CUST0107,Tom Martinez,27.0,Female,Chicago,WA,Sports,Sofa,1,113.16,0,11.26,Credit Card,2024-02-23,2,3.0,Very Satisfied,113.16,0.0,124.42
ORD00717,CUST0048,Lisa Anderson,55.0,Male,Los Angeles,IL,Toys,Shampoo,5,255.71,0,0.12,Debit Card,2024-09-15,4,5.0,Very Satisfied,1278.55,0.0,1278.6699999999998
ORD00718,CUST0061,Jennifer Lee,64.0,Male,San Antonio,OH,Toys,Lamp,2,124.48,0,8.59,Credit Card,2024-04-20,3,5.0,Satisfied,248.96,0.0,257.55
ORD00719,CUST0026,Jane Doe,49.0,Male,San Antonio,WA,Sports,Doll,4,210.68,0,8.16,Debit Card,2024-08-19,9,5.0,Very Satisfied,842.72,0.0,850.88
